accuracy,backbone,brier,detector_trigger_step,detector_triggered,ece,intensity,macro_f1,method,nll,runtime_seconds,seed,shift
0.9333333333333333,appnp,0.12201582915126866,,,0.06153721592643041,0.45,0.933030827890641,source_only,0.23845496773719788,8.899995009414852e-06,0,feature_noise
0.9272727272727272,appnp,0.12324477220598473,,,0.07038413123650987,0.45,0.9269280102613435,entropy_all_nodes,0.232807457447052,0.30593319999752566,0,feature_noise
0.9333333333333333,appnp,0.12657419891191532,,False,0.0528254801576788,0.45,0.9329709300431325,full_method,0.23627810180187225,1.4686225000041304,0,feature_noise
0.9393939393939394,appnp,0.10360484765688735,,,0.03685782894943703,0.35,0.9392716673690126,source_only,0.21000948548316956,5.399997462518513e-06,0,edge_drop
0.9333333333333333,appnp,0.10298593480424918,,,0.04088564930540146,0.35,0.9333626015869007,entropy_all_nodes,0.20499186217784882,0.24109869998937938,0,edge_drop
0.9333333333333333,appnp,0.10250719514839965,,False,0.038978676001230894,0.35,0.9333626015869007,full_method,0.20470058917999268,1.2585985999903642,0,edge_drop
0.8909090909090909,appnp,0.1636170702538588,,,0.04116302782838995,0.35,0.8910138907700874,source_only,0.3030000627040863,4.799992893822491e-06,0,edge_add
0.896969696969697,appnp,0.15480449585772443,,,0.0454692668987043,0.35,0.8969641868724437,entropy_all_nodes,0.2794815003871918,0.3554409999924246,0,edge_add
0.896969696969697,appnp,0.1535435207309342,,False,0.05078007470477711,0.35,0.8969641868724437,full_method,0.2781883478164673,1.5241010000027018,0,edge_add
0.8181818181818182,appnp,0.23801543513059462,,,0.07607747767910812,0.25,0.8186167426286208,source_only,0.42512544989585876,8.300004992634058e-06,0,homophily_shift
0.8424242424242424,appnp,0.2320729289807629,,,0.07119228442509971,0.25,0.842492461907169,entropy_all_nodes,0.4112301766872406,0.30652399999962654,0,homophily_shift
0.8181818181818182,appnp,0.24169380311722205,,False,0.08521028142986875,0.25,0.81886255852476,full_method,0.4287656247615814,1.3316814999998314,0,homophily_shift
0.7636363636363637,appnp,0.37473857935927307,,,0.08938765995430224,0.5,0.7651187760371272,source_only,0.6715710163116455,6.700007361359894e-06,0,homophily_shift
0.5333333333333333,appnp,0.6507917002024041,,,0.3118732376532121,0.5,0.4939607983389463,entropy_all_nodes,1.1460447311401367,0.26768940000329167,0,homophily_shift
0.6484848484848484,appnp,0.49811468219486166,30,True,0.20414620077971254,0.5,0.6389376779116952,full_method,0.8663012981414795,0.6855236999981571,0,homophily_shift
0.9454545454545454,appnp,0.0851456500298507,,,0.07427404035221447,0.0,0.9454425204425204,source_only,0.1731196492910385,5.299996701069176e-06,1,clean
0.9575757575757575,appnp,0.08351066403441718,,,0.06094508965810139,0.0,0.957573252986097,entropy_all_nodes,0.1667146533727646,0.3679638000030536,1,clean
0.9515151515151515,appnp,0.08293039171096106,,False,0.06813687411221592,0.0,0.951512646925491,full_method,0.16687141358852386,1.7730632000020705,1,clean
0.8787878787878788,appnp,0.1565577961772084,,,0.06215460842305963,0.45,0.8786254283081695,source_only,0.28497976064682007,1.340000017080456e-05,1,feature_noise
0.8727272727272727,appnp,0.15535598870673387,,,0.05867706157944422,0.45,0.8727695174297115,entropy_all_nodes,0.27986419200897217,0.3192564000055427,1,feature_noise
0.8787878787878788,appnp,0.15330870219933673,,False,0.0628286099795139,0.45,0.8786450474785066,full_method,0.27413883805274963,1.2615844999963883,1,feature_noise
0.9151515151515152,appnp,0.13078889055591597,,,0.04068688443212801,0.35,0.915173685033498,source_only,0.23570016026496887,5.800000508315861e-06,1,edge_drop
0.9090909090909091,appnp,0.1332794205245883,,,0.042407804366314056,0.35,0.9092414831545268,entropy_all_nodes,0.23431433737277985,0.27628269999695476,1,edge_drop
0.9090909090909091,appnp,0.13066533103963196,,False,0.047060480442914096,0.35,0.9091676790274921,full_method,0.232474684715271,1.2120320000103675,1,edge_drop
0.896969696969697,appnp,0.16371195596365737,,,0.08944131822297066,0.35,0.8969085849819795,source_only,0.30957284569740295,5.49999822396785e-06,1,edge_add
0.9030303030303031,appnp,0.16041264946481176,,,0.11474246852325672,0.35,0.9032357537932975,entropy_all_nodes,0.30252644419670105,0.3453315999940969,1,edge_add
0.9030303030303031,appnp,0.15960889963274644,,False,0.0845125523480502,0.35,0.9028980278980279,full_method,0.29996538162231445,1.5183849000022747,1,edge_add
0.8606060606060606,appnp,0.2225891771894783,,,0.09234657955892159,0.25,0.8605545682620729,source_only,0.3979821503162384,5.1000097300857306e-06,1,homophily_shift
0.8727272727272727,appnp,0.22498949306416377,,,0.07774027983347573,0.25,0.8726282966016595,entropy_all_nodes,0.4045339822769165,0.3017416999937268,1,homophily_shift
0.8727272727272727,appnp,0.22727097917302216,,False,0.07150316689953659,0.25,0.8726282966016595,full_method,0.40785208344459534,1.3692334999941522,1,homophily_shift
0.7393939393939394,appnp,0.33414253058910726,,,0.08071965575218201,0.5,0.7394350146643726,source_only,0.5713180303573608,6.800008122809231e-06,1,homophily_shift
0.6666666666666666,appnp,0.43460991622958095,,,0.1317419783635573,0.5,0.6530929388072245,entropy_all_nodes,0.7443795204162598,0.29788460000418127,1,homophily_shift
0.7212121212121212,appnp,0.35107761189028913,,False,0.05946486935471043,0.5,0.7188823620976397,full_method,0.5978318452835083,1.8738255000062054,1,homophily_shift
0.9818181818181818,appnp,0.05775446890713022,,,0.06928574424801451,0.0,0.9818151484818151,source_only,0.12003389745950699,5.900001269765198e-06,2,clean
0.9818181818181818,appnp,0.0564771395316421,,,0.0646939947749629,0.0,0.9818151484818151,entropy_all_nodes,0.11558044701814651,0.4863008000102127,2,clean
0.9757575757575757,appnp,0.05939290037413559,,False,0.06305303140120072,0.0,0.9756928156460867,full_method,0.11974207311868668,1.8033329000027152,2,clean
0.9333333333333333,appnp,0.09837350803450655,,,0.049930976737629286,0.45,0.9333844269624086,source_only,0.1839984804391861,1.3500000932253897e-05,2,feature_noise
0.9333333333333333,appnp,0.10997990913410054,,,0.03257901704672611,0.45,0.9333367515490045,entropy_all_nodes,0.1954098790884018,0.3065779000025941,2,feature_noise
0.9393939393939394,appnp,0.10397177274890083,,False,0.04904205094684254,0.45,0.9394620868990547,full_method,0.18776686489582062,1.3159680999960983,2,feature_noise
0.9575757575757575,appnp,0.0660044743040729,,,0.04392690622445308,0.35,0.9574574574574575,source_only,0.12572932243347168,1.0799994925037026e-05,2,edge_drop
0.9515151515151515,appnp,0.0636424303252417,,,0.03723923256902985,0.35,0.9514024449804266,entropy_all_nodes,0.12039672583341599,0.24932499999704305,2,edge_drop
0.9575757575757575,appnp,0.06542168298698157,,False,0.04639135779756487,0.35,0.9574574574574575,full_method,0.1234685480594635,1.1685959999886109,2,edge_drop
0.9454545454545454,appnp,0.12285790053305827,,,0.09372767679619068,0.35,0.945361791913804,source_only,0.23781026899814606,8.500006515532732e-06,2,edge_add
0.9212121212121213,appnp,0.13090793609912613,,,0.06355958671280831,0.35,0.9211950129381322,entropy_all_nodes,0.24330726265907288,0.38008699999772944,2,edge_add
0.9212121212121213,appnp,0.12894897079933962,,False,0.0822667208584872,0.35,0.9211950129381322,full_method,0.24118544161319733,1.4839725000056205,2,edge_add
0.8606060606060606,appnp,0.2008470236072365,,,0.07276581670298721,0.25,0.8610010210404578,source_only,0.3517664968967438,6.89999433234334e-06,2,homophily_shift
0.8484848484848485,appnp,0.21912393126860014,,,0.036739937103155866,0.25,0.8485592734941539,entropy_all_nodes,0.3756709098815918,0.35419110000657383,2,homophily_shift
0.8484848484848485,appnp,0.23183154757793156,,False,0.0614351362893076,0.25,0.8476367913289025,full_method,0.3959059715270996,1.467314699999406,2,homophily_shift
0.7636363636363637,appnp,0.3225622967791398,,,0.06189516421520348,0.5,0.7643108410617204,source_only,0.5579748153686523,9.499999578110874e-06,2,homophily_shift
0.7454545454545455,appnp,0.34954135096664035,,,0.07648359320380471,0.5,0.7451745124197954,entropy_all_nodes,0.610115110874176,0.37959299999056384,2,homophily_shift
0.7151515151515152,appnp,0.4194844800792823,52,True,0.09706602909348228,0.5,0.7108477799722038,full_method,0.7489038705825806,1.1655845000059344,2,homophily_shift
